basename,dirname,is_bad,block,day,run,strain_name,strain_code,channel,timestamp
7.1_5_cb4856_oo_Set0_Pos0_Ch3_04022018_132753.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_7.1_180204,False,7,1,5,CB4856,OO,3,2018-02-04 13:27:53
7.1_6_ju782_84_Set0_Pos0_Ch4_04022018_142828.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_7.1_180204,False,7,1,6,JU782,84,4,2018-02-04 14:28:28
7.1_6_ju782_84_Set0_Pos0_Ch3_04022018_142828.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_7.1_180204,False,7,1,6,JU782,84,3,2018-02-04 14:28:28
7.1_7_ed3048_c4_Set0_Pos0_Ch4_04022018_153226.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_7.1_180204,False,7,1,7,ED3048,C4,4,2018-02-04 15:32:26
7.1_7_ed3048_c4_Set0_Pos0_Ch3_04022018_153226.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_7.1_180204,False,7,1,7,ED3048,C4,3,2018-02-04 15:32:26
7.1_8_nic272_e9_my10_6d_Set0_Pos0_Ch3_04022018_164843.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_7.1_180204,False,7,1,8,NIC272,E9,3,2018-02-04 16:48:43
7.1_8_nic272_e9_my10_6d_Set0_Pos0_Ch4_04022018_164843.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_7.1_180204,False,7,1,8,MY10,6D,4,2018-02-04 16:48:43
7.1_1_ju847_83_Set0_Pos0_Ch6_04022018_090959.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_7.1_180204,False,7,1,1,JU847,83,6,2018-02-04 09:09:59
7.1_1_ju847_83_Set0_Pos0_Ch5_04022018_090959.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_7.1_180204,False,7,1,1,JU847,83,5,2018-02-04 09:09:59
7.1_4_n2_6b_Set0_Pos0_Ch6_04022018_121912.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_7.1_180204,False,7,1,4,N2,6B,6,2018-02-04 12:19:12
7.1_2_nic272_e9_Set0_Pos0_Ch6_04022018_101858.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_7.1_180204,False,7,1,2,NIC272,E9,6,2018-02-04 10:18:58
7.1_3_ju2464_b2_Set0_Pos0_Ch6_04022018_112627.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_7.1_180204,False,7,1,3,JU2464,B2,6,2018-02-04 11:26:27
7.1_2_nic272_e9_Set0_Pos0_Ch5_04022018_101858.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_7.1_180204,False,7,1,2,NIC272,E9,5,2018-02-04 10:18:58
7.1_3_ju2464_b2_Set0_Pos0_Ch5_04022018_112627.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_7.1_180204,False,7,1,3,JU2464,B2,5,2018-02-04 11:26:27
7.1_6_my10_6d_Set0_Pos0_Ch6_04022018_142655.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_7.1_180204,False,7,1,6,MY10,6D,6,2018-02-04 14:26:55
7.1_5_ju310_a9_Set0_Pos0_Ch6_04022018_132335.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_7.1_180204,False,7,1,5,JU310,A9,6,2018-02-04 13:23:35
7.1_5_ju310_a9_Set0_Pos0_Ch5_04022018_132335.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_7.1_180204,False,7,1,5,JU310,A9,5,2018-02-04 13:23:35
7.1_6_my10_6d_Set0_Pos0_Ch5_04022018_142655.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_7.1_180204,False,7,1,6,MY10,6D,5,2018-02-04 14:26:55
7.1_7_ab1_78_my18_75_Set0_Pos0_Ch5_04022018_152344.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_7.1_180204,False,7,1,7,AB1,78,5,2018-02-04 15:23:44
7.1_7_ab1_78_my18_75_Set0_Pos0_Ch6_04022018_152344.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_7.1_180204,False,7,1,7,MY18,75,6,2018-02-04 15:23:44
7.1_8_ju1586_b4_ab1_78_Set0_Pos0_Ch5_04022018_163114.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_7.1_180204,False,7,1,8,JU1586,B4,5,2018-02-04 16:31:14
7.1_8_ju1586_b4_ab1_78_Set0_Pos0_Ch6_04022018_163114.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_7.1_180204,False,7,1,8,AB1,78,6,2018-02-04 16:31:14
7.1_5_cb4856_oo_Set0_Pos0_Ch4_04022018_132753.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_7.1_180204,False,7,1,5,CB4856,OO,4,2018-02-04 13:27:53
8.1_5_da609_Set0_Pos0_Ch2_07022018_134542.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,5,DA609,XX,2,2018-02-07 13:45:42
8.1_5_da609_Set0_Pos0_Ch1_07022018_134542.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,5,DA609,XX,1,2018-02-07 13:45:42
8.1_1_ju847_83_Set0_Pos0_Ch2_07022018_092640.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,1,JU847,83,2,2018-02-07 09:26:40
8.1_6_nic258_f7_Set0_Pos0_Ch2_07022018_144429.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,6,NIC258,F7,2,2018-02-07 14:44:29
8.1_1_rc301_af_Set0_Pos0_Ch4_07022018_092311.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,1,RC301,AF,4,2018-02-07 09:23:11
8.1_2_dl200_d3_Set0_Pos0_Ch4_07022018_102631.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,2,DL200,D3,4,2018-02-07 10:26:31
8.1_3_ju642_a6_Set0_Pos0_Ch2_07022018_113119.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,3,JU642,A6,2,2018-02-07 11:31:19
8.1_4_lsj1_6f_Set0_Pos0_Ch2_07022018_123530.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,4,LSJ1,6F,2,2018-02-07 12:35:30
8.1_8_ju1581_87_Set0_Pos0_Ch2_07022018_172130.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,8,JU1581,87,2,2018-02-07 17:21:30
8.1_3_ju1491_90_Set0_Pos0_Ch3_07022018_112312.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,3,JU1491,90,3,2018-02-07 11:23:12
8.1_1_n2_6b_Set0_Pos0_Ch5_07022018_091901.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,1,N2,6B,5,2018-02-07 09:19:01
8.1_3_ju642_a6_Set0_Pos0_Ch1_07022018_113119.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,3,JU642,A6,1,2018-02-07 11:31:19
8.1_1_rc301_af_Set0_Pos0_Ch3_07022018_092311.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,1,RC301,AF,3,2018-02-07 09:23:11
8.1_2_dl200_d3_Set0_Pos0_Ch3_07022018_102631.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,2,DL200,D3,3,2018-02-07 10:26:31
8.1_1_ju847_83_Set0_Pos0_Ch1_07022018_092640.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,1,JU847,83,1,2018-02-07 09:26:40
8.1_4_lsj1_6f_Set0_Pos0_Ch1_07022018_123530.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,4,LSJ1,6F,1,2018-02-07 12:35:30
8.1_6_nic258_f7_Set0_Pos0_Ch1_07022018_144429.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,6,NIC258,F7,1,2018-02-07 14:44:29
8.1_7_ju561_92_nic268_fc_Set0_Pos0_Ch1_07022018_162730.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,7,JU561,92,1,2018-02-07 16:27:30
8.1_7_ju561_92_nic268_fc_Set0_Pos0_Ch2_07022018_162730.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,7,NIC268,FC,2,2018-02-07 16:27:30
8.1_8_ju1581_87_Set0_Pos0_Ch1_07022018_172130.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,8,JU1581,87,1,2018-02-07 17:21:30
8.1_3_ju1491_90_Set0_Pos0_Ch4_07022018_112312.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,3,JU1491,90,4,2018-02-07 11:23:12
8.1_5_ed3012_cd_Set0_Pos0_Ch4_07022018_133745.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,5,ED3012,CD,4,2018-02-07 13:37:45
8.1_4_qx1233_73_Set0_Pos0_Ch4_07022018_122608.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,4,QX1233,73,4,2018-02-07 12:26:08
8.1_6_ju393_b8_Set0_Pos0_Ch4_07022018_143702.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,6,JU393,B8,4,2018-02-07 14:37:02
8.1_6_ju393_b8_Set0_Pos0_Ch3_07022018_143702.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,6,JU393,B8,3,2018-02-07 14:37:02
8.1_5_ed3012_cd_Set0_Pos0_Ch3_07022018_133745.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,5,ED3012,CD,3,2018-02-07 13:37:45
8.1_4_qx1233_73_Set0_Pos0_Ch3_07022018_122608.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,4,QX1233,73,3,2018-02-07 12:26:08
8.1_2_nic268_fc_Set0_Pos0_Ch6_07022018_102509.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,2,NIC268,FC,6,2018-02-07 10:25:09
8.1_7_nic269_ed_lsj1_6f_Set0_Pos0_Ch3_07022018_161740.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,7,NIC269,ED,3,2018-02-07 16:17:40
8.1_1_n2_6b_Set0_Pos0_Ch6_07022018_091901.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,1,N2,6B,6,2018-02-07 09:19:01
8.1_7_nic269_ed_lsj1_6f_Set0_Pos0_Ch4_07022018_161740.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,7,LSJ1,6F,4,2018-02-07 16:17:40
8.1_8_rc301_af_ed3012_cd_Set0_Pos0_Ch4_07022018_171646.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,8,ED3012,CD,4,2018-02-07 17:16:46
8.1_2_nic268_fc_Set0_Pos0_Ch5_07022018_102509.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,2,NIC268,FC,5,2018-02-07 10:25:09
8.1_8_rc301_af_ed3012_cd_Set0_Pos0_Ch3_07022018_171646.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,8,RC301,AF,3,2018-02-07 17:16:46
8.1_3_ju561_92_Set0_Pos0_Ch6_07022018_111803.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,3,JU561,92,6,2018-02-07 11:18:03
8.1_5_qg536_8e_Set0_Pos0_Ch6_07022018_133354.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,5,QG536,8E,6,2018-02-07 13:33:54
8.1_6_nic269_ed_Set0_Pos0_Ch6_07022018_143534.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,6,NIC269,ED,6,2018-02-07 14:35:34
8.1_3_ju561_92_Set0_Pos0_Ch5_07022018_111803.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,3,JU561,92,5,2018-02-07 11:18:03
8.1_5_qg536_8e_Set0_Pos0_Ch5_07022018_133354.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,5,QG536,8E,5,2018-02-07 13:33:54
8.1_6_nic269_ed_Set0_Pos0_Ch5_07022018_143534.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,6,NIC269,ED,5,2018-02-07 14:35:34
8.1_9_cx11307_cc_Set0_Pos0_Ch6_07022018_181344.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,9,CX11307,CC,6,2018-02-07 18:13:44
8.1_7_nic258_f7_da609_Set0_Pos0_Ch5_07022018_161128.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,7,NIC258,F7,5,2018-02-07 16:11:28
8.1_7_nic258_f7_da609_Set0_Pos0_Ch6_07022018_161128.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,7,DA609,XX,6,2018-02-07 16:11:28
8.1_8_ju393_b8_nic269_ed_Set0_Pos0_Ch5_07022018_171507.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,8,JU393,B8,5,2018-02-07 17:15:07
8.1_9_cx11307_cc_Set0_Pos0_Ch5_07022018_181344.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,9,CX11307,CC,5,2018-02-07 18:13:44
8.1_8_ju393_b8_nic269_ed_Set0_Pos0_Ch6_07022018_171507.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,8,NIC269,ED,6,2018-02-07 17:15:07
8.1_2_cb4856_oo_Set0_Pos0_Ch1_07022018_102753.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,2,CB4856,OO,1,2018-02-07 10:27:53
8.1_2_cb4856_oo_Set0_Pos0_Ch2_07022018_102753.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/agg_8.1_180207,False,8,1,2,CB4856,OO,2,2018-02-07 10:27:53
8.2_1_dl200_d3_Set0_Pos0_Ch2_08022018_092043.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,1,DL200,D3,2,2018-02-08 09:20:43
8.2_2_ju561_92_Set0_Pos0_Ch2_08022018_103102.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,2,JU561,92,2,2018-02-08 10:31:02
8.2_4_cx11307_cc_Set0_Pos0_Ch2_08022018_124244.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,4,CX11307,CC,2,2018-02-08 12:42:44
8.2_3_nic268_fc_Set0_Pos0_Ch2_08022018_113657.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,3,NIC268,FC,2,2018-02-08 11:36:57
8.2_1_dl200_d3_Set0_Pos0_Ch1_08022018_092043.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,1,DL200,D3,1,2018-02-08 09:20:43
8.2_2_ju561_92_Set0_Pos0_Ch1_08022018_103102.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,2,JU561,92,1,2018-02-08 10:31:02
8.2_3_nic268_fc_Set0_Pos0_Ch1_08022018_113657.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,3,NIC268,FC,1,2018-02-08 11:36:57
8.2_4_cx11307_cc_Set0_Pos0_Ch1_08022018_124244.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,4,CX11307,CC,1,2018-02-08 12:42:44
8.2_5_qx1233_73_Set0_Pos0_Ch2_08022018_135822.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,5,QX1233,73,2,2018-02-08 13:58:22
8.2_6_ju393_b8_Set0_Pos0_Ch2_08022018_145230.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,6,JU393,B8,2,2018-02-08 14:52:30
8.2_5_qx1233_73_Set0_Pos0_Ch1_08022018_135822.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,5,QX1233,73,1,2018-02-08 13:58:22
8.2_7_qg536_8e_ju393_b8_Set0_Pos0_Ch2_08022018_155710.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,7,JU393,B8,2,2018-02-08 15:57:10
8.2_6_ju393_b8_Set0_Pos0_Ch1_08022018_145230.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,6,JU393,B8,1,2018-02-08 14:52:30
8.2_7_qg536_8e_ju393_b8_Set0_Pos0_Ch1_08022018_155710.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,7,QG536,8E,1,2018-02-08 15:57:10
8.2_8_rc301_af_ju642_a6_Set0_Pos0_Ch1_08022018_170324.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,8,RC301,AF,1,2018-02-08 17:03:24
8.2_1_cb4856_oo_Set0_Pos0_Ch4_08022018_090954.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,1,CB4856,OO,4,2018-02-08 09:09:54
8.2_2_nic258_f7_Set0_Pos0_Ch4_08022018_102525.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,2,NIC258,F7,4,2018-02-08 10:25:25
8.2_8_rc301_af_ju642_a6_Set0_Pos0_Ch2_08022018_170324.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,8,JU642,A6,2,2018-02-08 17:03:24
8.2_1_cb4856_oo_Set0_Pos0_Ch3_08022018_090954.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,1,CB4856,OO,3,2018-02-08 09:09:54
8.2_3_ju642_a6_Set0_Pos0_Ch4_08022018_112913.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,3,JU642,A6,4,2018-02-08 11:29:13
8.2_4_cx11307_cc_qg536_8e_Set0_Pos0_Ch3_08022018_123416.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,4,CX11307,CC,3,2018-02-08 12:34:16
8.2_2_nic258_f7_Set0_Pos0_Ch3_08022018_102525.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,2,NIC258,F7,3,2018-02-08 10:25:25
8.2_4_cx11307_cc_qg536_8e_Set0_Pos0_Ch4_08022018_123416.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,4,QG536,8E,4,2018-02-08 12:34:16
8.2_3_ju642_a6_Set0_Pos0_Ch3_08022018_112913.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,3,JU642,A6,3,2018-02-08 11:29:13
8.2_6_da609_Set0_Pos0_Ch4_08022018_145105.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,6,DA609,XX,4,2018-02-08 14:51:05
8.2_5_qx1233_73_ju642_a6_Set0_Pos0_Ch3_08022018_135442.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,5,QX1233,73,3,2018-02-08 13:54:42
8.2_5_qx1233_73_ju642_a6_Set0_Pos0_Ch4_08022018_135442.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,5,JU642,A6,4,2018-02-08 13:54:42
8.2_6_da609_Set0_Pos0_Ch3_08022018_145105.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,6,DA609,XX,3,2018-02-08 14:51:05
8.2_7_ju1581_87_cx11307_cc_Set0_Pos0_Ch3_08022018_154742.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,7,JU1581,87,3,2018-02-08 15:47:42
8.2_7_ju1581_87_cx11307_cc_Set0_Pos0_Ch4_08022018_154742.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,7,CX11307,CC,4,2018-02-08 15:47:42
8.2_8_dl200_d3_ju561_92_Set0_Pos0_Ch3_08022018_165729.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,8,DL200,D3,3,2018-02-08 16:57:29
8.2_8_dl200_d3_ju561_92_Set0_Pos0_Ch4_08022018_165729.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,8,JU561,92,4,2018-02-08 16:57:29
8.2_1_nic269_ed_Set0_Pos0_Ch6_08022018_090312.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,1,NIC269,ED,6,2018-02-08 09:03:12
8.2_9_qx1233_73_Set0_Pos0_Ch3_08022018_182247.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,9,QX1233,73,3,2018-02-08 18:22:47
8.2_9_qx1233_73_Set0_Pos0_Ch4_08022018_182247.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,9,QX1233,73,4,2018-02-08 18:22:47
8.2_1_nic269_ed_Set0_Pos0_Ch5_08022018_090312.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,1,NIC269,ED,5,2018-02-08 09:03:12
8.2_2_n2_6b_Set0_Pos0_Ch6_08022018_101441.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,2,N2,6B,6,2018-02-08 10:14:41
8.2_3_lsj1_6f_Set0_Pos0_Ch6_08022018_112213.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,3,LSJ1,6F,6,2018-02-08 11:22:13
8.2_4_ed3012_cd_Set0_Pos0_Ch6_08022018_122655.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,4,ED3012,CD,6,2018-02-08 12:26:55
8.2_5_qg536_8e_Set0_Pos0_Ch6_08022018_134558.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,5,QG536,8E,6,2018-02-08 13:45:58
8.2_2_n2_6b_Set0_Pos0_Ch5_08022018_101441.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,2,N2,6B,5,2018-02-08 10:14:41
8.2_3_lsj1_6f_Set0_Pos0_Ch5_08022018_112213.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,3,LSJ1,6F,5,2018-02-08 11:22:13
8.2_6_rc301_af_Set0_Pos0_Ch6_08022018_144545.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,6,RC301,AF,6,2018-02-08 14:45:45
8.2_4_ed3012_cd_Set0_Pos0_Ch5_08022018_122655.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,4,ED3012,CD,5,2018-02-08 12:26:55
8.2_5_qg536_8e_Set0_Pos0_Ch5_08022018_134558.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,5,QG536,8E,5,2018-02-08 13:45:58
8.2_7_ed3012_cd_dl200_d3_Set0_Pos0_Ch5_08022018_154146.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,7,ED3012,CD,5,2018-02-08 15:41:46
8.2_6_rc301_af_Set0_Pos0_Ch5_08022018_144545.hdf5,/Volumes/behavgenom_archive$/Serena/AggregationScreening/MaskedVideos/Agg_8.2_180208,False,8,2,6,RC301,AF,5,2018-02-08 14:45:45
